Fan,Refrigerator,AirConditioner,Television,Monitor,Month,City,Company,TariffRate,ElectricityBill
9,17,2,7,1,4,Mumbai,Adani Power Ltd.,9.2,2907.2
12,22,1,6,1,12,Chennai,GE T&D India Limited,8.8,3792.8
8,17,0,21,1,12,Pune,NLC India,9.1,3958.5
20,23,3,4,1,2,Noida,Indowind Energy,8.2,3813
21,23,3,11,1,3,Noida,Indowind Energy,8.2,5166
23,23,0,16,1,8,Navi Mumbai,Jyoti Structure,9.3,4798.8
7,18,2,4,1,9,Chennai,Reliance Power,8.8,3854.4
12,23,2,22,1,1,Dahej,CESC,7.6,4924.8
23,22,3,21,1,7,Faridabad,GE T&D India Limited,8.1,6326.1
12,23,0,13,12,7,Vadodara,SJVN Ltd.,7.8,4024.8
10,18,1,21,1,12,New Delhi,NTPC Pvt. Ltd.,8.5,4505
10,21,3,15,1,3,Chennai,Reliance Power,8.8,4576
19,23,3,14,1,1,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,7.9,4684.7
23,23,0,4,1,9,Faridabad,KEC International,8.1,2916
7,18,0,6,7,6,Nagpur,GE T&D India Limited,8.9,1958
11,22,3,5,1,11,Dahej,Neueon Towers / Sujana Towers Ltd.,7.6,4202.8
8,20,3,18,1,8,New Delhi,NHPC,8.5,4828
18,22,0,14,1,2,Faridabad,NHPC,8.1,3474.9
19,22,1,5,1,4,Gurgaon,Indowind Energy,8.3,4797.4
15,22,2,13,1,11,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.4,3241.2
18,22,2,12,1,7,Faridabad,Unitech Power Transmission Ltd.,8.1,5313.6
22,23,3,10,1,4,Chennai,Reliance Energy,8.8,6309.6
11,23,3,18,12,9,Kolkata,L&T Transmission & Distribution,8.7,6533.7
23,23,2,11,1,9,Kolkata,Optibelt Power Transmission India Private Limited,8.7,5750.7
20,23,2,12,1,8,Chennai,Indowind Energy,8.8,6230.4
17,23,2,9,1,12,Vadodara,Unitech Power Transmission Ltd.,7.8,3517.8
20,22,3,17,1,4,Pune,Guj Ind Power,9.1,4995.9
13,22,1,17,1,6,Nagpur,Optibelt Power Transmission India Private Limited,8.9,3720.2
16,23,0,21,1,5,Ahmedabad,KEC International,7.9,5451
15,23,1,22,1,3,Noida,NLC India,8.2,4305
6,20,1,7,1,1,Noida,Sterlite Power Transmission Ltd,8.2,3280
23,22,3,10,1,2,Hyderabad,GE T&D India Limited,8.4,5191.2
22,22,3,18,1,4,Vadodara,NTPC Pvt. Ltd.,7.8,4898.4
15,23,3,21,1,11,Nagpur,NLC India,8.9,5197.6
5,20,3,17,1,9,Faridabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.1,3329.1
7,18,2,20,7,6,Chennai,Bonfiglioli Transmission Pvt. Ltd.,8.8,5412
5,22,2,8,1,2,Nagpur,Jyoti Structure,8.9,2785.7
10,17,2,18,1,11,Shimla,SJVN Ltd.,7.7,3780.7
5,17,2,13,1,1,Ratnagiri,SJVN Ltd.,7.4,3011.8
16,22,2,4,1,1,Ahmedabad,KEC International,7.9,3365.4
22,23,1,3,12,1,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",9.2,6136.4
14,22,2,14,1,6,Mumbai,Orient Green,9.2,3772
19,22,2,15,12,6,Ratnagiri,JSW Energy Ltd.,7.4,4898.8
6,17,2,8,1,4,New Delhi,Torrent Power Ltd.,8.5,4020.5
17,22,2,5,12,2,Ratnagiri,NTPC Pvt. Ltd.,7.4,3315.2
18,22,0,3,1,6,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,8.7,3053.7
12,23,2,4,1,2,Kolkata,Guj Ind Power,8.7,3158.1
6,17,3,7,1,9,Navi Mumbai,Optibelt Power Transmission India Private Limited,9.3,3013.2
23,23,0,9,12,8,Vadodara,NHPC,7.8,4336.8
19,23,1,7,12,6,Ratnagiri,Indowind Energy,7.4,4284.6
9,17,3,17,1,6,Noida,NHPC,8.2,4083.6
21,22,3,3,1,6,Shimla,NLC India,7.7,3149.3
12,22,1,15,1,11,Pune,Power Grid Corp,9.1,5132.4
22,22,2,21,12,8,Mumbai,GE T&D India Limited,9.2,7875.2
10,18,3,12,1,5,Nagpur,Kalpataru Power,8.9,4877.2
15,22,1,14,1,11,Faridabad,Kalpataru Power,8.1,3507.3
11,22,2,9,1,7,Noida,Sterlite Power Transmission Ltd,8.2,3321
17,23,1,19,12,2,Faridabad,Sterlite Power Transmission Ltd,8.1,4860
10,19,1,6,1,7,Ratnagiri,L&T Transmission & Distribution,7.4,2523.4
23,23,1,6,1,3,Pune,TransRail Lighting,9.1,3794.7
12,22,2,14,1,4,New Delhi,Jaiprakash Power,8.5,3740
9,21,0,18,7,9,Ratnagiri,Sterlite Power Transmission Ltd,7.4,2960
20,22,2,13,1,12,Dahej,Jaiprakash Power,7.6,4164.8
22,22,2,6,1,8,Ahmedabad,Neueon Towers / Sujana Towers Ltd.,7.9,4060.6
9,22,1,7,1,9,Kolkata,Jaiprakash Power,8.7,4106.4
21,22,0,20,1,6,Dahej,L&T Transmission & Distribution,7.6,5099.6
20,23,2,13,1,8,Shimla,SJVN Ltd.,7.7,4581.5
14,22,1,16,1,8,Ahmedabad,Orient Green,7.9,4969.1
21,23,3,18,12,4,Navi Mumbai,Kalpataru Power,9.3,6156.6
23,23,3,12,1,2,Mumbai,GE T&D India Limited,9.2,4572.4
15,23,1,12,1,5,Nagpur,Sunil Hitech Eng,8.9,4770.4
8,17,1,16,1,11,Kolkata,Neueon Towers / Sujana Towers Ltd.,8.7,4567.5
11,23,3,19,1,5,Nagpur,NLC India,8.9,4316.5
6,22,1,8,7,12,Chennai,Reliance Energy,8.8,4752
15,23,3,8,1,10,Pune,Sterlite Power Transmission Ltd,9.1,5278
14,23,0,10,1,10,Faridabad,TransRail Lighting,8.1,4714.2
9,22,2,9,1,8,Noida,Bonfiglioli Transmission Pvt. Ltd.,8.2,4501.8
5,23,0,4,1,10,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,9.3,2194.8
20,22,1,12,1,10,Gurgaon,L&T Transmission & Distribution,8.3,4822.3
22,22,3,22,12,8,Ahmedabad,NTPC Pvt. Ltd.,7.9,5688
5,22,1,4,1,4,Mumbai,Torrent Power Ltd.,9.2,3588
16,23,0,8,1,4,Dahej,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,7.6,3800
15,23,2,21,12,6,Vadodara,CESC,7.8,5522.4
17,23,2,16,1,1,Dahej,NTPC Pvt. Ltd.,7.6,5327.6
9,19,3,20,7,6,Hyderabad,Jaiprakash Power,8.4,6073.2
6,22,0,3,1,8,Ratnagiri,Unitech Power Transmission Ltd.,7.4,3174.6
5,18,0,3,1,4,Navi Mumbai,SJVN Ltd.,9.3,2864.4
14,23,2,9,1,7,Shimla,Kalpataru Power,7.7,3588.2
11,22,1,7,1,11,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.3,3643.7
21,23,2,22,12,11,Dahej,Indowind Energy,7.6,5054
10,19,0,22,7,9,Noida,JSW Energy Ltd.,8.2,3198
18,23,3,8,1,9,Pune,Power Grid Corp,9.1,5214.3
23,22,2,15,1,7,Gurgaon,Orient Green,8.3,5079.6
18,22,0,10,12,10,Kolkata,NTPC Pvt. Ltd.,8.7,4845.9
14,22,2,17,1,11,Dahej,Reliance Power,7.6,3382
14,23,3,12,1,4,Dahej,NHPC,7.6,3207.2
5,19,1,21,1,3,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,8.9,4717
20,22,2,4,12,10,Nagpur,Adani Power Ltd.,8.9,6381.3
15,23,1,8,1,11,Navi Mumbai,NHPC,9.3,3245.7
18,22,1,4,1,2,Noida,NHPC,8.2,3304.6
13,23,0,11,1,7,Navi Mumbai,L&T Transmission & Distribution,9.3,4891.8
12,22,3,16,12,1,Dahej,Guj Ind Power,7.6,4757.6
17,22,0,8,1,4,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,8.5,2516
10,23,3,7,1,6,Ratnagiri,NHPC,7.4,3781.4
11,23,3,21,1,8,New Delhi,NLC India,8.5,6375
6,22,1,15,7,4,Mumbai,Reliance Power,9.2,4186
7,20,1,21,7,10,Noida,GE T&D India Limited,8.2,3960.6
12,23,2,12,1,11,Nagpur,NHPC,8.9,3800.3
19,22,0,21,1,8,Faridabad,CESC,8.1,5491.8
8,18,1,20,1,6,Chennai,Optibelt Power Transmission India Private Limited,8.8,4699.2
18,22,3,12,1,5,Gurgaon,Bonfiglioli Transmission Pvt. Ltd.,8.3,5087.9
15,23,2,12,12,3,Hyderabad,Torrent Power Ltd.,8.4,4662
19,23,1,17,1,4,Dahej,Neueon Towers / Sujana Towers Ltd.,7.6,4795.6
15,22,3,9,1,7,New Delhi,NHPC,8.5,4309.5
23,23,2,5,1,12,Noida,Guj Ind Power,8.2,3706.4
7,23,3,12,1,8,New Delhi,NTPC Pvt. Ltd.,8.5,4369
9,18,1,21,7,3,New Delhi,JSW Energy Ltd.,8.5,3536
19,23,2,22,1,1,Ratnagiri,Ringfeder Power Transmission India Pvt. Ltd.,7.4,4787.8
12,23,1,19,1,5,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.1,4438.8
9,21,1,19,7,9,Gurgaon,Bonfiglioli Transmission Pvt. Ltd.,8.3,4714.4
18,23,1,12,1,9,Shimla,Adani Power Ltd.,7.7,4789.4
20,22,0,21,12,3,Mumbai,Adani Power Ltd.,9.2,7102.4
22,23,2,14,1,3,Chennai,Tata Power Company Ltd.,8.8,5253.6
7,20,0,3,1,7,Pune,Power Grid Corp,9.1,2411.5
12,23,2,10,1,12,Navi Mumbai,KEC International,9.3,4752.3
8,23,2,22,1,6,Kolkata,SJVN Ltd.,8.7,5402.7
8,23,1,22,1,8,Kolkata,Sterlite Power Transmission Ltd,8.7,4959
17,23,0,12,12,11,Ratnagiri,Ringfeder Power Transmission India Pvt. Ltd.,7.4,3907.2
12,23,2,13,1,3,Vadodara,Power Grid Corp,7.8,3533.4
17,23,2,20,1,5,Dahej,L&T Transmission & Distribution,7.6,4187.6
14,22,1,14,1,8,Mumbai,Sterlite Power Transmission Ltd,9.2,5777.6
23,23,3,5,12,6,Faridabad,Guj Ind Power,8.1,6026.4
16,22,3,16,1,6,Kolkata,SJVN Ltd.,8.7,4045.5
17,22,3,21,1,3,Kolkata,L&T Transmission & Distribution,8.7,4698
14,23,3,9,1,4,Ahmedabad,Neueon Towers / Sujana Towers Ltd.,7.9,4937.5
7,19,1,15,1,3,Shimla,NHPC,7.7,3103.1
14,22,2,20,12,3,Navi Mumbai,Jaiprakash Power,9.3,7040.1
23,22,1,12,12,3,Ahmedabad,GE T&D India Limited,7.9,5261.4
17,23,3,10,1,5,New Delhi,NLC India,8.5,5856.5
7,19,1,8,7,1,Vadodara,NTPC Pvt. Ltd.,7.8,2644.2
18,23,0,19,1,3,Faridabad,Sterlite Power Transmission Ltd,8.1,5127.3
10,20,3,13,1,1,Mumbai,CESC,9.2,4986.4
11,23,2,3,1,6,Noida,Kalpataru Power,8.2,2845.4
21,23,1,14,1,4,Mumbai,KEC International,9.2,5639.6
14,22,2,16,1,3,Faridabad,Guj Ind Power,8.1,3507.3
21,22,2,9,1,3,Navi Mumbai,NHPC,9.3,5319.6
18,23,2,10,1,9,Pune,Kalpataru Power,9.1,5551
22,23,0,4,1,12,Ahmedabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.9,3191.6
5,23,3,7,1,12,Hyderabad,Reliance Energy,8.4,3662.4
11,22,2,8,12,7,Vadodara,KEC International,7.8,4188.6
5,20,1,9,1,11,New Delhi,L&T Transmission & Distribution,8.5,2320.5
20,23,2,3,1,12,Shimla,Jyoti Structure,7.7,3418.8
15,22,0,8,12,4,Ratnagiri,KEC International,7.4,3848
13,23,2,15,12,5,Hyderabad,SJVN Ltd.,8.4,6006
9,20,1,22,7,8,Chennai,Sunil Hitech Eng,8.8,5544
17,23,3,21,1,11,Chennai,KEC International,8.8,5825.6
22,22,1,22,1,7,Pune,Indowind Energy,9.1,6215.3
10,20,1,4,1,2,Mumbai,Kalpataru Power,9.2,2051.6
22,22,3,21,1,3,Noida,Adani Power Ltd.,8.2,6059.8
10,21,1,20,1,4,Chennai,Jaiprakash Power,8.8,5244.8
5,19,2,4,1,2,Pune,Adani Power Ltd.,9.1,3003
11,22,3,8,12,2,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,9.3,6258.9
21,22,0,6,12,4,Chennai,Torrent Power Ltd.,8.8,5605.6
5,19,0,12,1,6,Navi Mumbai,CESC,9.3,2083.2
10,23,0,13,1,4,Vadodara,KEC International,7.8,2464.8
17,22,2,9,1,11,Navi Mumbai,SJVN Ltd.,9.3,3850.2
14,22,1,20,1,2,Chennai,GE T&D India Limited,8.8,4171.2
17,23,3,6,12,9,Ahmedabad,Power Grid Corp,7.9,5861.8
9,22,0,3,1,1,Ratnagiri,SJVN Ltd.,7.4,1753.8
14,23,0,6,1,6,Navi Mumbai,Jaiprakash Power,9.3,3496.8
6,21,3,12,1,10,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.1,3159
17,22,2,5,1,6,Pune,Guj Ind Power,9.1,4085.9
17,23,0,17,12,12,Nagpur,NHPC,8.9,5562.5
7,20,2,11,1,4,Gurgaon,Sunil Hitech Eng,8.3,3436.2
8,23,0,5,7,11,Hyderabad,Sterlite Power Transmission Ltd,8.4,2335.2
17,23,2,22,1,9,Navi Mumbai,Indowind Energy,9.3,6426.3
17,22,0,10,1,3,Chennai,TransRail Lighting,8.8,5253.6
12,23,2,5,12,12,Ratnagiri,JSW Energy Ltd.,7.4,3396.6
23,22,0,11,12,2,Ahmedabad,JSW Energy Ltd.,7.9,3223.2
7,17,2,21,1,9,Navi Mumbai,Adani Power Ltd.,9.3,5645.1
22,22,1,11,1,3,Faridabad,Bonfiglioli Transmission Pvt. Ltd.,8.1,4617
19,23,3,12,1,8,Hyderabad,Unitech Power Transmission Ltd.,8.4,3906
10,18,2,22,1,4,Navi Mumbai,Torrent Power Ltd.,9.3,4519.8
9,21,3,20,1,5,Chennai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.8,5966.4
7,18,2,19,1,3,Mumbai,Orient Green,9.2,5124.4
20,22,2,20,12,12,New Delhi,Kalpataru Power,8.5,6919
9,19,3,5,1,5,Nagpur,Jyoti Structure,8.9,4743.7
7,18,2,14,1,1,Chennai,Power Grid Corp,8.8,2745.6
11,23,0,17,1,5,Kolkata,Tata Power Company Ltd.,8.7,5280.9
5,20,2,13,7,11,Shimla,NHPC,7.7,3826.9
19,23,1,4,1,11,Pune,JSW Energy Ltd.,9.1,4804.8
17,22,1,12,12,10,Hyderabad,Indowind Energy,8.4,4443.6
22,23,0,13,1,4,Noida,NTPC Pvt. Ltd.,8.2,4001.6
16,22,0,11,1,8,Hyderabad,NHPC,8.4,4746
19,23,1,20,1,7,Ratnagiri,Reliance Power,7.4,5091.2
9,23,1,13,1,1,Pune,L&T Transmission & Distribution,9.1,4786.6
9,21,2,14,1,7,Shimla,Jaiprakash Power,7.7,4481.4
22,23,0,10,1,12,Faridabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.1,5054.4
10,19,2,7,1,3,Hyderabad,GE T&D India Limited,8.4,3603.6
6,22,2,15,1,4,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.1,3653.1
18,23,0,19,1,8,New Delhi,Torrent Power Ltd.,8.5,3680.5
13,22,0,15,12,1,Shimla,Jaiprakash Power,7.7,4804.8
5,20,2,22,1,2,Ahmedabad,Neueon Towers / Sujana Towers Ltd.,7.9,4005.3
22,23,2,22,1,4,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.9,6915.3
17,23,0,21,1,1,Gurgaon,NHPC,8.3,4332.6
16,22,1,12,12,11,Faridabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.1,4260.6
10,20,1,18,1,1,Hyderabad,Optibelt Power Transmission India Private Limited,8.4,3847.2
17,22,2,16,1,6,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.7,3973.2
11,23,2,5,12,10,Shimla,Power Grid Corp,7.7,4404.4
15,22,1,15,1,12,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",9.2,3762.8
9,20,0,16,1,7,Vadodara,Sterlite Power Transmission Ltd,7.8,3221.4
23,23,0,17,1,9,Gurgaon,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.3,5129.4
14,23,0,5,1,10,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.3,4382.4
11,23,3,8,1,1,Chennai,NHPC,8.8,4056.8
20,23,3,13,1,1,Hyderabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.4,4368
20,22,0,19,1,5,Chennai,Sterlite Power Transmission Ltd,8.8,3792.8
13,22,3,4,1,2,Ahmedabad,Orient Green,7.9,2828.2
5,23,1,15,1,6,Shimla,Torrent Power Ltd.,7.7,2702.7
15,23,2,22,1,8,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.4,4662
6,22,2,18,1,11,Faridabad,Jaiprakash Power,8.1,4244.4
12,22,0,3,1,9,Pune,NHPC,9.1,2802.8
10,19,1,11,1,3,Ahmedabad,L&T Transmission & Distribution,7.9,3491.8
15,22,0,20,1,12,Dahej,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.6,4339.6
18,23,1,6,1,9,Pune,Torrent Power Ltd.,9.1,5296.2
19,22,2,10,1,8,Nagpur,Guj Ind Power,8.9,5882.9
6,23,3,17,1,7,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,8.7,5280.9
20,22,3,11,1,5,Gurgaon,CESC,8.3,5527.8
19,22,3,5,12,10,Ratnagiri,Sterlite Power Transmission Ltd,7.4,3988.6
18,22,0,5,12,6,Nagpur,GE T&D India Limited,8.9,4485.6
8,17,1,16,1,6,Faridabad,Orient Green,8.1,2365.2
20,22,2,9,1,2,Kolkata,NTPC Pvt. Ltd.,8.7,4802.4
17,23,0,22,1,6,Hyderabad,Guj Ind Power,8.4,5888.4
5,23,3,5,7,6,Mumbai,Orient Green,9.2,3680
12,22,2,12,1,3,Nagpur,Reliance Power,8.9,3417.6
7,18,2,22,1,5,Gurgaon,NHPC,8.3,4897
22,23,3,13,1,4,Hyderabad,KEC International,8.4,5888.4
23,22,0,19,1,1,Kolkata,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.7,5750.7
8,23,1,12,1,6,Ahmedabad,NHPC,7.9,3033.6
22,22,2,14,1,1,Pune,Kalpataru Power,9.1,4540.9
14,23,0,13,1,3,Ahmedabad,Indowind Energy,7.9,3942.1
15,23,2,6,1,6,Hyderabad,NLC India,8.4,4258.8
22,22,3,21,1,10,Ratnagiri,Reliance Power,7.4,5883
6,21,2,21,7,1,Ratnagiri,JSW Energy Ltd.,7.4,4047.8
21,23,3,11,1,6,Mumbai,Reliance Power,9.2,4250.4
10,18,0,13,1,3,Ratnagiri,GE T&D India Limited,7.4,2560.4
15,23,0,18,1,3,New Delhi,Indowind Energy,8.5,3612.5
22,23,3,21,1,3,Dahej,Bonfiglioli Transmission Pvt. Ltd.,7.6,5373.2
15,22,1,13,12,11,Hyderabad,NTPC Pvt. Ltd.,8.4,4561.2
17,22,2,8,1,6,Chennai,TransRail Lighting,8.8,3889.6
8,23,3,12,1,5,Nagpur,SJVN Ltd.,8.9,4174.1
20,23,2,6,1,7,Ahmedabad,KEC International,7.9,4961.2
5,20,0,12,1,6,Ratnagiri,JSW Energy Ltd.,7.4,1694.6
23,22,3,19,1,7,New Delhi,Jyoti Structure,8.5,4768.5
15,22,1,5,1,1,Vadodara,Power Grid Corp,7.8,3213.6
13,22,0,15,1,12,Noida,TransRail Lighting,8.2,3444
17,22,0,4,1,1,Ahmedabad,Jyoti Structure,7.9,3973.7
11,22,1,22,1,6,New Delhi,Jyoti Structure,8.5,5678
9,18,2,10,1,5,New Delhi,Neueon Towers / Sujana Towers Ltd.,8.5,3816.5
12,23,2,16,1,10,Noida,Kalpataru Power,8.2,4075.4
6,17,0,3,1,7,Navi Mumbai,CESC,9.3,3561.9
20,23,0,5,12,9,Kolkata,Kalpataru Power,8.7,4236.9
19,22,0,7,1,6,Chennai,Neueon Towers / Sujana Towers Ltd.,8.8,3951.2
13,23,0,16,1,1,Hyderabad,Sterlite Power Transmission Ltd,8.4,4662
13,23,2,12,1,10,Pune,Sunil Hitech Eng,9.1,4768.4
18,22,1,12,12,1,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.5,5890.5
22,23,2,19,1,12,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.2,4362.4
9,23,1,7,1,1,Navi Mumbai,Indowind Energy,9.3,4296.6
6,23,0,4,1,7,Noida,Power Grid Corp,8.2,3854
18,22,0,12,1,10,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,8.9,4085.1
13,22,0,4,12,10,Kolkata,Reliance Energy,8.7,3227.7
19,22,2,20,12,10,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.2,5945
9,22,3,19,1,2,Faridabad,Power Grid Corp,8.1,5273.1
5,17,0,10,1,3,Shimla,Unitech Power Transmission Ltd.,7.7,1894.2
6,22,0,19,1,3,Gurgaon,Power Grid Corp,8.3,3079.3
10,22,0,19,1,11,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.5,3629.5
18,23,2,3,1,7,Nagpur,GE T&D India Limited,8.9,4343.2
5,19,2,22,1,6,Hyderabad,NLC India,8.4,5107.2
23,23,0,17,1,3,Nagpur,Neueon Towers / Sujana Towers Ltd.,8.9,6247.8
5,18,2,22,1,6,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.2,4141
8,19,2,12,1,7,New Delhi,Neueon Towers / Sujana Towers Ltd.,8.5,3026
7,21,1,4,7,6,Ahmedabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.9,3594.5
6,22,1,21,1,2,Gurgaon,Guj Ind Power,8.3,3394.7
6,20,1,9,1,11,Dahej,NLC India,7.6,3549.2
7,21,3,15,1,4,Shimla,Reliance Power,7.7,3087.7
21,23,3,18,1,6,Chennai,Reliance Power,8.8,6204
20,22,3,5,1,1,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.5,3340.5
23,22,3,19,12,1,Mumbai,TransRail Lighting,9.2,7930.4
14,22,0,15,1,1,Vadodara,KEC International,7.8,4633.2
23,23,0,8,1,4,Gurgaon,Optibelt Power Transmission India Private Limited,8.3,4764.2
17,22,2,3,12,5,Faridabad,TransRail Lighting,8.1,4033.8
15,23,0,8,1,10,Mumbai,Optibelt Power Transmission India Private Limited,9.2,4149.2
20,22,2,11,1,11,Ratnagiri,Ringfeder Power Transmission India Pvt. Ltd.,7.4,4321.6
5,23,0,8,1,4,Dahej,Reliance Power,7.6,3632.8
6,22,1,20,1,12,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.3,5270.5
8,22,3,9,1,3,Chennai,Unitech Power Transmission Ltd.,8.8,5042.4
17,23,0,18,1,5,New Delhi,Sterlite Power Transmission Ltd,8.5,4046
21,23,3,19,1,10,Kolkata,Indowind Energy,8.7,6907.8
12,22,0,19,1,8,Pune,Orient Green,9.1,4795.7
23,22,0,16,1,10,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.8,5327.4
13,22,1,9,1,1,Vadodara,CESC,7.8,3065.4
6,21,0,15,1,7,Dahej,Optibelt Power Transmission India Private Limited,7.6,3693.6
23,23,0,10,1,8,Nagpur,JSW Energy Ltd.,8.9,4485.6
21,23,0,6,1,8,Pune,Power Grid Corp,9.1,3567.2
10,20,3,20,1,10,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),9.3,5449.8
16,22,3,5,1,7,Shimla,KEC International,7.7,4158
20,23,3,13,1,1,Navi Mumbai,Optibelt Power Transmission India Private Limited,9.3,6807.6
16,23,1,6,1,8,Kolkata,Indowind Energy,8.7,5011.2
14,22,2,10,1,3,Pune,NTPC Pvt. Ltd.,9.1,4932.2
20,23,2,18,1,10,Nagpur,Kalpataru Power,8.9,4895
5,22,0,15,1,12,New Delhi,TransRail Lighting,8.5,2660.5
9,19,0,21,7,7,New Delhi,Neueon Towers / Sujana Towers Ltd.,8.5,5278.5
8,23,3,12,7,9,Kolkata,GE T&D India Limited,8.7,4219.5
13,22,2,10,1,2,Chennai,Orient Green,8.8,2992
19,22,3,10,1,11,New Delhi,Indowind Energy,8.5,4156.5
15,22,3,10,1,12,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.7,4312
12,23,3,4,12,11,Hyderabad,Adani Power Ltd.,8.4,5275.2
14,23,0,16,1,10,Chennai,Sunil Hitech Eng,8.8,4716.8
8,20,0,21,1,7,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,8.1,3717.9
8,19,3,22,1,7,Nagpur,SJVN Ltd.,8.9,4432.2
17,23,0,21,1,12,Faridabad,Power Grid Corp,8.1,4212
9,17,3,9,1,2,Pune,L&T Transmission & Distribution,9.1,4176.9
6,22,3,8,1,9,Ratnagiri,SJVN Ltd.,7.4,2471.6
22,23,2,5,1,12,Faridabad,Guj Ind Power,8.1,3807
18,22,2,22,1,5,Chennai,Adani Power Ltd.,8.8,6661.6
16,23,0,16,1,12,Chennai,Neueon Towers / Sujana Towers Ltd.,8.8,3590.4
10,18,1,18,1,11,Hyderabad,Neueon Towers / Sujana Towers Ltd.,8.4,3780
19,22,1,9,1,12,Pune,Kalpataru Power,9.1,4404.4
7,20,2,22,1,12,Nagpur,Torrent Power Ltd.,8.9,4441.1
7,23,3,6,1,9,Ratnagiri,SJVN Ltd.,7.4,3359.6
10,21,1,5,1,8,Gurgaon,GE T&D India Limited,8.3,3295.1
10,22,0,21,1,9,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,8.8,4109.6
18,22,0,7,1,10,Noida,Jaiprakash Power,8.2,3960.6
23,23,2,9,1,1,Noida,Orient Green,8.2,4756
20,23,2,5,12,10,Faridabad,Kalpataru Power,8.1,4349.7
11,23,1,5,1,10,Faridabad,Adani Power Ltd.,8.1,2673
15,23,0,9,1,4,Mumbai,Power Grid Corp,9.2,4075.6
14,23,2,14,1,2,Nagpur,JSW Energy Ltd.,8.9,5090.8
23,22,1,22,1,12,Navi Mumbai,Orient Green,9.3,4966.2
16,23,0,3,1,1,Faridabad,Sunil Hitech Eng,8.1,3361.5
15,22,3,10,1,10,Nagpur,Power Grid Corp,8.9,5580.3
14,23,3,3,1,1,Pune,Power Grid Corp,9.1,4495.4
22,23,3,14,1,9,Noida,CESC,8.2,4829.8
8,21,3,11,1,4,Mumbai,Neueon Towers / Sujana Towers Ltd.,9.2,4544.8
9,22,2,12,1,7,Dahej,NHPC,7.6,2872.8
8,17,2,11,1,11,Pune,SJVN Ltd.,9.1,3012.1
20,23,2,20,1,12,Faridabad,Unitech Power Transmission Ltd.,8.1,5386.5
19,23,3,18,1,11,New Delhi,Power Grid Corp,8.5,5287
7,23,2,4,1,4,Ratnagiri,GE T&D India Limited,7.4,3426.2
20,23,3,9,1,5,Chennai,Optibelt Power Transmission India Private Limited,8.8,5104
15,23,3,3,12,4,Navi Mumbai,TransRail Lighting,9.3,5654.4
16,22,1,10,12,8,Hyderabad,Power Grid Corp,8.4,4200
18,23,0,15,1,6,Chennai,Guj Ind Power,8.8,4496.8
